dateTime,lat,long,actual_pm2_5,predicted_pm2_5,absolute_error,hour,dayofweek
2021-01-16 11:00:00+05:30,28.579,77.2632,316.41,227.864893458569,88.54510654143104,11,5
2021-01-16 11:00:00+05:30,28.579,77.202,228.54,215.3936599087383,13.146340091261692,11,5
2021-01-16 11:00:00+05:30,28.543,77.2734,309.53,276.0610285295479,33.46897147045206,11,5
2021-01-16 11:00:00+05:30,28.624,77.2122,166.08,226.31292390397812,60.232923903978104,11,5
2021-01-16 11:00:00+05:30,28.489,77.2938,246.1,255.13468569606448,9.034685696064486,11,5
2021-01-16 11:00:00+05:30,28.507,77.2938,299.46,241.3866678796303,58.073332120369685,11,5
2021-01-16 11:00:00+05:30,28.57,77.253,340.38,220.4426557978495,119.93734420215048,11,5
2021-01-16 11:00:00+05:30,28.561,77.253,333.25,224.5674850639225,108.6825149360775,11,5
2021-01-16 11:00:00+05:30,28.507,77.2734,267.35,241.03967724398535,26.31032275601467,11,5
2021-01-16 12:00:00+05:30,28.633,77.2326,232.79,273.59591216298304,40.80591216298305,12,5
2021-01-16 12:00:00+05:30,28.552,77.2632,243.58,230.86650524755987,12.713494752440141,12,5
2021-01-16 12:00:00+05:30,28.624,77.2326,224.0,267.9956761848334,43.99567618483343,12,5
2021-01-16 12:00:00+05:30,28.552,77.2734,323.33,221.28648667421112,102.04351332578887,12,5
2021-01-16 12:00:00+05:30,28.543,77.2734,270.17,256.37543129056485,13.794568709435168,12,5
2021-01-16 12:00:00+05:30,28.615,77.2326,230.94,238.8979030537257,7.957903053725715,12,5
2021-01-16 12:00:00+05:30,28.642,77.2938,166.17,247.115890321772,80.94589032177203,12,5
2021-01-16 12:00:00+05:30,28.606,77.2326,227.3,272.22723130941995,44.92723130941994,12,5
2021-01-16 12:00:00+05:30,28.498,77.2938,222.25,263.5176121025379,41.267612102537896,12,5
2021-01-16 12:00:00+05:30,28.642,77.3142,209.65,236.3882859346877,26.738285934687696,12,5
2021-01-16 12:00:00+05:30,28.543,77.2632,249.98,251.40962636804304,1.4296263680430457,12,5
2021-01-16 12:00:00+05:30,28.633,77.2938,217.5,255.19311285266213,37.693112852662125,12,5
2021-01-16 12:00:00+05:30,28.651,77.2326,154.54,271.34934242768577,116.80934242768578,12,5
2021-01-16 12:00:00+05:30,28.615,77.2836,218.77,200.5631324274964,18.206867572503597,12,5
2021-01-16 12:00:00+05:30,28.597,77.2632,118.85,192.34918123410716,73.49918123410717,12,5
2021-01-16 12:00:00+05:30,28.579,77.253,257.56,204.11545941737495,53.44454058262505,12,5
2021-01-16 12:00:00+05:30,28.57,77.253,165.67,195.1698411099178,29.49984110991781,12,5
2021-01-16 12:00:00+05:30,28.615,77.2938,151.7,362.82787655177617,211.12787655177618,12,5
2021-01-16 12:00:00+05:30,28.561,77.1816,230.76,275.45007215525857,44.69007215525858,12,5
2021-01-16 12:00:00+05:30,28.534,77.2734,274.21,253.14673185804895,21.063268141951028,12,5
2021-01-16 12:00:00+05:30,28.489,77.304,248.08,258.6559144480534,10.575914448053396,12,5
2021-01-16 12:00:00+05:30,28.561,77.2938,173.69,235.5940435418488,61.90404354184881,12,5
2021-01-16 12:00:00+05:30,28.57,77.1816,219.0,261.5635148618485,42.56351486184849,12,5
2021-01-16 12:00:00+05:30,28.588,77.253,242.14,193.36113267035216,48.778867329647824,12,5
2021-01-16 12:00:00+05:30,28.561,77.253,284.64,221.23731891642365,63.40268108357634,12,5
2021-01-16 12:00:00+05:30,28.552,77.253,282.3,219.60797879467464,62.692021205325375,12,5
2021-01-16 12:00:00+05:30,28.543,77.2938,177.5,172.71062710016213,4.789372899837872,12,5
2021-01-16 12:00:00+05:30,28.606,77.2734,231.13,192.1544438793153,38.9755561206847,12,5
2021-01-16 12:00:00+05:30,28.597,77.2326,213.2,272.1465463187469,58.946546318746925,12,5
2021-01-16 12:00:00+05:30,28.561,77.2224,266.19,230.23552800316065,35.954471996839345,12,5
2021-01-16 12:00:00+05:30,28.588,77.2326,219.82,251.48587843377027,31.665878433770274,12,5
2021-01-16 12:00:00+05:30,28.561,77.2632,293.73,216.85507842242623,76.87492157757379,12,5
2021-01-16 12:00:00+05:30,28.579,77.2326,224.02,223.6551070301248,0.3648929698751999,12,5
2021-01-16 12:00:00+05:30,28.579,77.2632,256.85,218.45680987942887,38.39319012057115,12,5
2021-01-16 12:00:00+05:30,28.507,77.2938,227.46,267.8030744994621,40.34307449946212,12,5
2021-01-16 12:00:00+05:30,28.615,77.2734,159.0,213.5989656758447,54.59896567584471,12,5
2021-01-16 12:00:00+05:30,28.543,77.253,247.2,245.75792762468973,1.4420723753102607,12,5
2021-01-16 12:00:00+05:30,28.561,77.2836,233.33,306.73201804359996,73.40201804359995,12,5
2021-01-16 12:00:00+05:30,28.651,77.304,156.1,209.89017716830497,53.79017716830498,12,5
2021-01-16 12:00:00+05:30,28.579,77.1714,216.9,265.0299742414172,48.129974241417216,12,5
2021-01-16 12:00:00+05:30,28.489,77.2938,226.0,242.1729897477162,16.1729897477162,12,5
2021-01-16 12:00:00+05:30,28.633,77.2734,152.86,216.51705003323696,63.65705003323694,12,5
2021-01-16 12:00:00+05:30,28.606,77.2836,220.9,205.02320649642115,15.876793503578853,12,5
2021-01-16 12:00:00+05:30,28.57,77.2326,233.06,254.454095961225,21.39409596122499,12,5
2021-01-16 12:00:00+05:30,28.633,77.304,185.0,236.26556876972245,51.26556876972245,12,5
2021-01-16 12:00:00+05:30,28.642,77.304,235.78,204.94675878339785,30.833241216602147,12,5
2021-01-16 12:00:00+05:30,28.516,77.2938,262.62,256.6551852634848,5.964814736515223,12,5
2021-01-16 12:00:00+05:30,28.624,77.2734,145.4,236.0541374691784,90.65413746917838,12,5
2021-01-16 12:00:00+05:30,28.534,77.2836,263.6,240.9671516001108,22.632848399889212,12,5
2021-01-16 12:00:00+05:30,28.552,77.2938,230.62,230.4878003077829,0.1321996922171138,12,5
2021-01-16 12:00:00+05:30,28.516,77.2836,247.08,276.9006264142681,29.820626414268105,12,5
2021-01-16 12:00:00+05:30,28.561,77.2326,245.8,230.1007529630342,15.6992470369658,12,5
2021-01-16 13:00:00+05:30,28.642,77.2326,184.24,274.3926846366403,90.15268463664029,13,5
2021-01-16 13:00:00+05:30,28.57,77.1714,219.88,230.29244077385735,10.412440773857355,13,5
2021-01-16 13:00:00+05:30,28.606,77.2734,137.43,224.20080396237609,86.77080396237608,13,5
2021-01-16 13:00:00+05:30,28.66,77.2224,170.3,292.1388556861757,121.83885568617569,13,5
2021-01-16 13:00:00+05:30,28.543,77.1918,159.83,192.96745057602584,33.13745057602583,13,5
2021-01-16 13:00:00+05:30,28.588,77.253,164.1,238.6803941244043,74.58039412440431,13,5
2021-01-16 13:00:00+05:30,28.579,77.2632,173.35,241.07723410296057,67.72723410296058,13,5
2021-01-16 13:00:00+05:30,28.552,77.202,192.17,199.4445737203614,7.274573720361417,13,5
2021-01-16 13:00:00+05:30,28.66,77.2122,165.09,296.3569617631274,131.2669617631274,13,5
2021-01-16 13:00:00+05:30,28.606,77.2836,132.12,226.91539759001353,94.79539759001352,13,5
2021-01-16 13:00:00+05:30,28.579,77.253,100.46,235.19172132508535,134.73172132508535,13,5
2021-01-16 13:00:00+05:30,28.561,77.202,246.74,236.0897431766807,10.650256823319296,13,5
2021-01-16 13:00:00+05:30,28.489,77.2938,268.75,211.30164558135948,57.44835441864052,13,5
2021-01-16 13:00:00+05:30,28.489,77.304,279.96,219.87221212999157,60.08778787000841,13,5
2021-01-16 13:00:00+05:30,28.561,77.2224,245.18,240.30776185910963,4.872238140890374,13,5
2021-01-16 13:00:00+05:30,28.543,77.202,177.91,198.00914453725272,20.099144537252727,13,5
2021-01-16 13:00:00+05:30,28.57,77.202,252.29,208.714050943423,43.575949056577,13,5
2021-01-16 13:00:00+05:30,28.498,77.2938,266.26,240.8133274391057,25.446672560894285,13,5
2021-01-16 13:00:00+05:30,28.525,77.2836,175.38,266.31145501065475,90.93145501065476,13,5
2021-01-16 13:00:00+05:30,28.615,77.2836,143.41,208.4606162123864,65.05061621238642,13,5
2021-01-16 13:00:00+05:30,28.552,77.1612,209.14,219.61697704073867,10.476977040738689,13,5
2021-01-16 13:00:00+05:30,28.561,77.2632,199.19,225.3680049354325,26.17800493543251,13,5
2021-01-16 13:00:00+05:30,28.552,77.1714,156.15,214.68781185654188,58.53781185654188,13,5
2021-01-16 13:00:00+05:30,28.516,77.2836,179.33,252.95003445944255,73.62003445944254,13,5
2021-01-16 13:00:00+05:30,28.624,77.2326,221.96,238.021506721464,16.061506721463985,13,5
2021-01-16 13:00:00+05:30,28.552,77.2734,253.0,207.62977872106512,45.37022127893488,13,5
2021-01-16 13:00:00+05:30,28.669,77.2224,159.44,320.52874134484136,161.08874134484137,13,5
2021-01-16 13:00:00+05:30,28.57,77.2632,159.38,204.31075319646152,44.930753196461524,13,5
2021-01-16 13:00:00+05:30,28.552,77.253,185.57,230.830012459287,45.260012459287,13,5
2021-01-16 13:00:00+05:30,28.543,77.253,257.53,252.38939867574845,5.14060132425152,13,5
2021-01-16 13:00:00+05:30,28.633,77.2326,144.78,241.61697994558745,96.83697994558744,13,5
2021-01-16 13:00:00+05:30,28.507,77.2734,208.16,259.997027938869,51.837027938869,13,5
2021-01-16 13:00:00+05:30,28.561,77.2428,247.79,223.7550494639554,24.03495053604459,13,5
2021-01-16 13:00:00+05:30,28.561,77.1612,153.78,203.233763375546,49.453763375546,13,5
2021-01-16 13:00:00+05:30,28.543,77.1714,151.5,228.02146461862503,76.52146461862503,13,5
2021-01-16 13:00:00+05:30,28.543,77.1816,156.71,195.013604019774,38.303604019773985,13,5
2021-01-16 13:00:00+05:30,28.561,77.253,259.18,246.9301623001902,12.249837699809802,13,5
2021-01-16 13:00:00+05:30,28.597,77.202,120.33,208.74762639228447,88.41762639228448,13,5
2021-01-16 13:00:00+05:30,28.516,77.2734,185.89,238.89897937451315,53.00897937451316,13,5
2021-01-16 13:00:00+05:30,28.597,77.253,136.5,186.5479902683437,50.04799026834371,13,5
2021-01-16 13:00:00+05:30,28.507,77.2938,264.94,257.97969040753105,6.9603095924689455,13,5
2021-01-16 13:00:00+05:30,28.561,77.2734,149.07,308.04316710142757,158.97316710142758,13,5
2021-01-16 14:00:00+05:30,28.561,77.202,223.68,214.9426203087196,8.73737969128041,14,5
2021-01-16 14:00:00+05:30,28.615,77.2122,137.43,239.1919474798351,101.7619474798351,14,5
2021-01-16 14:00:00+05:30,28.534,77.2734,197.84,241.8906501297597,44.0506501297597,14,5
2021-01-16 14:00:00+05:30,28.489,77.304,208.47,216.5657726461932,8.095772646193211,14,5
2021-01-16 14:00:00+05:30,28.543,77.2734,191.67,254.09308649726609,62.4230864972661,14,5
2021-01-16 14:00:00+05:30,28.579,77.202,170.19,220.3206099922145,50.13060999221449,14,5
2021-01-16 14:00:00+05:30,28.606,77.202,117.97,237.64538313452795,119.67538313452795,14,5
2021-01-16 14:00:00+05:30,28.489,77.2938,224.67,201.9986245498758,22.671375450124174,14,5
2021-01-16 14:00:00+05:30,28.57,77.253,202.34,246.0700279049379,43.730027904937884,14,5
2021-01-16 14:00:00+05:30,28.543,77.253,195.67,223.247800284802,27.57780028480201,14,5
2021-01-16 14:00:00+05:30,28.534,77.2836,179.5,237.2509332970767,57.7509332970767,14,5
2021-01-16 14:00:00+05:30,28.552,77.2632,187.22,246.94532167949728,59.725321679497284,14,5
2021-01-16 14:00:00+05:30,28.57,77.2632,174.29,208.81116756868232,34.52116756868233,14,5
2021-01-16 14:00:00+05:30,28.561,77.2326,200.96,236.9638944970102,36.00389449701018,14,5
2021-01-16 14:00:00+05:30,28.516,77.2938,238.11,252.17779857911137,14.067798579111354,14,5
2021-01-16 14:00:00+05:30,28.57,77.202,173.93,197.6846866729447,23.7546866729447,14,5
2021-01-16 14:00:00+05:30,28.633,77.2224,157.75,278.3645176978516,120.61451769785162,14,5
2021-01-16 14:00:00+05:30,28.525,77.2734,182.12,242.05747060448175,59.937470604481746,14,5
2021-01-16 14:00:00+05:30,28.525,77.2632,206.63,242.87958092705776,36.249580927057764,14,5
2021-01-16 14:00:00+05:30,28.642,77.2326,150.04,238.26149463273032,88.22149463273033,14,5
2021-01-16 14:00:00+05:30,28.624,77.2122,140.23,244.391906841548,104.16190684154802,14,5
2021-01-16 14:00:00+05:30,28.615,77.202,111.79,233.84455634051577,122.05455634051576,14,5
2021-01-16 14:00:00+05:30,28.507,77.2938,246.58,220.8828331187833,25.697166881216702,14,5
2021-01-16 14:00:00+05:30,28.561,77.253,179.16,229.3929923144533,50.2329923144533,14,5
2021-01-16 14:00:00+05:30,28.579,77.2326,168.48,248.59432684543845,80.11432684543846,14,5
2021-01-16 14:00:00+05:30,28.561,77.2632,156.58,224.25758374595625,67.67758374595624,14,5
2021-01-16 14:00:00+05:30,28.498,77.2938,233.57,217.23652601690537,16.33347398309462,14,5
2021-01-16 14:00:00+05:30,28.588,77.2326,143.05,250.2186119151529,107.1686119151529,14,5
2021-01-16 14:00:00+05:30,28.588,77.1612,219.75,244.5840671520018,24.834067152001808,14,5
2021-01-16 14:00:00+05:30,28.534,77.2632,207.88,252.4466169615453,44.56661696154529,14,5
2021-01-16 14:00:00+05:30,28.561,77.2224,208.82,221.75642563287056,12.936425632870566,14,5
2021-01-16 14:00:00+05:30,28.597,77.2326,129.5,275.07432402667473,145.57432402667473,14,5
2021-01-16 14:00:00+05:30,28.606,77.2326,148.45,277.72728939685294,129.27728939685295,14,5
2021-01-16 14:00:00+05:30,28.615,77.2326,160.69,265.931371097201,105.24137109720101,14,5
2021-01-16 14:00:00+05:30,28.561,77.2428,179.66,226.98555843314807,47.325558433148075,14,5
2021-01-16 14:00:00+05:30,28.543,77.2632,174.76,258.77094342250257,84.01094342250258,14,5
2021-01-16 14:00:00+05:30,28.561,77.2122,183.9,231.9719122219267,48.07191222192668,14,5
2021-01-16 14:00:00+05:30,28.624,77.2326,139.43,207.28992827314417,67.85992827314416,14,5
2021-01-16 14:00:00+05:30,28.57,77.2326,206.45,255.4428550796556,48.99285507965561,14,5
2021-01-16 15:00:00+05:30,28.588,77.2326,147.97,213.96573714443457,65.99573714443457,15,5
2021-01-16 15:00:00+05:30,28.597,77.2326,143.78,228.59079458888937,84.81079458888937,15,5
2021-01-16 15:00:00+05:30,28.588,77.202,134.18,227.70791403573003,93.52791403573002,15,5
2021-01-16 15:00:00+05:30,28.597,77.151,142.62,187.46237788100643,44.84237788100643,15,5
2021-01-16 15:00:00+05:30,28.633,77.3142,193.22,268.73269146034727,75.51269146034727,15,5
2021-01-16 15:00:00+05:30,28.633,77.2122,118.58,266.28827628949875,147.70827628949877,15,5
2021-01-16 15:00:00+05:30,28.606,77.2734,123.63,208.944535410732,85.31453541073199,15,5
2021-01-16 15:00:00+05:30,28.534,77.2734,158.5,244.69987486054103,86.19987486054103,15,5
2021-01-16 15:00:00+05:30,28.561,77.253,177.75,223.5052973826996,45.75529738269961,15,5
2021-01-16 15:00:00+05:30,28.624,77.2326,166.52,229.26231393931263,62.74231393931262,15,5
2021-01-16 15:00:00+05:30,28.561,77.2428,192.58,224.093742458821,31.513742458820985,15,5
2021-01-16 15:00:00+05:30,28.651,77.1204,145.43,295.09370076283903,149.66370076283903,15,5
2021-01-16 15:00:00+05:30,28.615,77.2734,129.8,212.99662174225796,83.19662174225795,15,5
2021-01-16 15:00:00+05:30,28.57,77.2326,173.32,222.5977202024642,49.277720202464195,15,5
2021-01-16 15:00:00+05:30,28.489,77.2938,182.4,223.2222486513474,40.822248651347394,15,5
2021-01-16 15:00:00+05:30,28.642,77.1204,146.54,279.44897310368924,132.90897310368925,15,5
2021-01-16 15:00:00+05:30,28.624,77.2734,140.25,237.2550465070608,97.0050465070608,15,5
2021-01-16 15:00:00+05:30,28.633,77.2836,142.43,244.3702674921269,101.9402674921269,15,5
2021-01-16 15:00:00+05:30,28.552,77.253,178.14,232.8709792073414,54.73097920734142,15,5
2021-01-16 15:00:00+05:30,28.561,77.2326,185.74,220.1642626818548,34.4242626818548,15,5
2021-01-16 15:00:00+05:30,28.633,77.1204,149.9,304.9443309683138,155.0443309683138,15,5
2021-01-16 15:00:00+05:30,28.66,77.304,150.67,233.55705662355103,82.88705662355105,15,5
2021-01-16 15:00:00+05:30,28.615,77.1306,174.47,274.65089766061465,100.18089766061465,15,5
2021-01-16 15:00:00+05:30,28.615,77.2326,167.95,231.94915884018064,63.999158840180655,15,5
2021-01-16 15:00:00+05:30,28.579,77.2326,154.67,218.2673276760397,63.597327676039725,15,5
2021-01-16 15:00:00+05:30,28.507,77.2938,176.4,238.8064332828235,62.406433282823485,15,5
2021-01-16 15:00:00+05:30,28.606,77.1306,152.92,283.49467853007627,130.57467853007628,15,5
2021-01-16 15:00:00+05:30,28.606,77.2326,149.49,234.54565980174905,85.05565980174904,15,5
2021-01-16 15:00:00+05:30,28.66,77.3142,148.76,225.70673116440503,76.94673116440504,15,5
2021-01-16 15:00:00+05:30,28.651,77.2326,170.97,279.2431785349072,108.2731785349072,15,5
2021-01-16 15:00:00+05:30,28.66,77.1306,176.83,264.78502301060144,87.95502301060142,15,5
2021-01-16 15:00:00+05:30,28.588,77.253,111.0,217.21214060793957,106.21214060793957,15,5
2021-01-16 15:00:00+05:30,28.642,77.3142,181.22,228.69210101323097,47.47210101323097,15,5
2021-01-16 15:00:00+05:30,28.561,77.202,200.62,213.1739603797978,12.553960379797786,15,5
2021-01-16 15:00:00+05:30,28.579,77.2632,114.93,225.12929158260795,110.19929158260794,15,5
2021-01-16 15:00:00+05:30,28.543,77.2734,199.05,244.7165849873936,45.66658498739358,15,5
2021-01-16 15:00:00+05:30,28.597,77.253,117.94,200.99521616190216,83.05521616190217,15,5
2021-01-16 15:00:00+05:30,28.624,77.2632,136.41,252.01117739662368,115.60117739662368,15,5
2021-01-16 15:00:00+05:30,28.579,77.202,178.32,200.532888200878,22.212888200878012,15,5
2021-01-16 15:00:00+05:30,28.543,77.2632,187.65,225.05934676417655,37.40934676417655,15,5
2021-01-16 15:00:00+05:30,28.633,77.2734,146.53,218.2741904214699,71.74419042146991,15,5
2021-01-16 15:00:00+05:30,28.642,77.304,134.34,192.14345684638556,57.80345684638556,15,5
2021-01-16 15:00:00+05:30,28.57,77.1714,203.81,225.2317403369725,21.421740336972505,15,5
2021-01-16 15:00:00+05:30,28.561,77.2734,259.89,253.63560507553305,6.254394924466936,15,5
2021-01-16 15:00:00+05:30,28.633,77.2326,164.99,227.9202122302704,62.9302122302704,15,5
2021-01-16 15:00:00+05:30,28.489,77.304,170.06,238.74432575892297,68.68432575892297,15,5
2021-01-16 15:00:00+05:30,28.561,77.2938,214.29,252.33313433027345,38.04313433027346,15,5
2021-01-16 15:00:00+05:30,28.642,77.2224,194.91,248.80888185309595,53.89888185309596,15,5
2021-01-16 15:00:00+05:30,28.615,77.2836,124.54,208.26026994389576,83.72026994389576,15,5
2021-01-16 15:00:00+05:30,28.561,77.1816,222.88,261.4532213374159,38.57322133741593,15,5
2021-01-16 15:00:00+05:30,28.561,77.2224,183.08,215.91388344427017,32.83388344427016,15,5
2021-01-16 15:00:00+05:30,28.57,77.1816,204.0,262.2452070179952,58.2452070179952,15,5
2021-01-16 15:00:00+05:30,28.543,77.2938,209.94,222.86976201260583,12.929762012605835,15,5
2021-01-16 15:00:00+05:30,28.588,77.1612,175.0,237.32378792990585,62.32378792990585,15,5
2021-01-16 15:00:00+05:30,28.633,77.2938,157.79,241.02429001575,83.23429001575002,15,5
2021-01-16 15:00:00+05:30,28.597,77.1612,200.5,308.08867912393725,107.58867912393725,15,5
2021-01-16 15:00:00+05:30,28.579,77.1714,164.03,268.15836281508473,104.12836281508473,15,5
2021-01-16 15:00:00+05:30,28.57,77.202,185.86,212.1029287751844,26.242928775184396,15,5
2021-01-16 15:00:00+05:30,28.633,77.1306,171.5,293.1148998918161,121.6148998918161,15,5
2021-01-16 15:00:00+05:30,28.624,77.1306,134.17,298.11149465364906,163.94149465364907,15,5
2021-01-16 15:00:00+05:30,28.642,77.2326,178.02,215.7053707983605,37.68537079836048,15,5
2021-01-16 15:00:00+05:30,28.561,77.2632,161.33,183.43817638182372,22.10817638182371,15,5
2021-01-16 15:00:00+05:30,28.561,77.1918,213.73,298.37169258388076,84.64169258388077,15,5
2021-01-16 15:00:00+05:30,28.498,77.2938,179.45,242.9250056030096,63.475005603009606,15,5
2021-01-16 15:00:00+05:30,28.552,77.2632,190.75,214.82181502944877,24.07181502944877,15,5
2021-01-16 15:00:00+05:30,28.597,77.1408,155.75,271.11326941051357,115.36326941051357,15,5
2021-01-16 15:00:00+05:30,28.633,77.2224,118.57,207.95166394375428,89.38166394375429,15,5
2021-01-16 15:00:00+05:30,28.57,77.2632,102.17,166.49023350647258,64.32023350647258,15,5
2021-01-16 15:00:00+05:30,28.516,77.2938,177.5,235.8350724082875,58.33507240828749,15,5
2021-01-16 16:00:00+05:30,28.606,77.1306,180.7,238.42785152256965,57.727851522569665,16,5
2021-01-16 16:00:00+05:30,28.534,77.2836,213.06,242.3396454441363,29.279645444136293,16,5
2021-01-16 16:00:00+05:30,28.597,77.2632,115.91,247.47338343117917,131.56338343117918,16,5
2021-01-16 16:00:00+05:30,28.651,77.2326,156.01,230.32950706210977,74.31950706210978,16,5
2021-01-16 16:00:00+05:30,28.669,77.2224,135.63,279.62067909298185,143.99067909298185,16,5
2021-01-16 16:00:00+05:30,28.57,77.2632,154.99,175.32978638188888,20.33978638188887,16,5
2021-01-16 16:00:00+05:30,28.624,77.2326,161.63,200.71640361659684,39.08640361659684,16,5
2021-01-16 16:00:00+05:30,28.651,77.304,128.73,243.1854577581707,114.45545775817072,16,5
2021-01-16 16:00:00+05:30,28.624,77.2428,167.75,290.9292833396221,123.17928333962209,16,5
2021-01-16 16:00:00+05:30,28.588,77.253,137.35,185.38452433410205,48.03452433410206,16,5
2021-01-16 16:00:00+05:30,28.633,77.304,222.71,238.0074615128187,15.2974615128187,16,5
2021-01-16 16:00:00+05:30,28.597,77.253,117.35,170.53982872713277,53.18982872713278,16,5
2021-01-16 16:00:00+05:30,28.66,77.2122,152.29,293.0299394911699,140.7399394911699,16,5
2021-01-16 16:00:00+05:30,28.642,77.2326,168.36,197.17099857279027,28.810998572790254,16,5
2021-01-16 16:00:00+05:30,28.66,77.1204,177.38,275.44556595903214,98.06556595903214,16,5
2021-01-16 16:00:00+05:30,28.525,77.2836,207.26,244.85272865707793,37.59272865707794,16,5
2021-01-16 16:00:00+05:30,28.588,77.1612,191.57,224.7143146602566,33.14431466025661,16,5
2021-01-16 16:00:00+05:30,28.579,77.253,116.09,235.4756347114117,119.38563471141168,16,5
2021-01-16 16:00:00+05:30,28.624,77.2734,125.64,202.69142670352812,77.05142670352812,16,5
2021-01-16 16:00:00+05:30,28.633,77.1204,195.03,236.0919770990904,41.0619770990904,16,5
2021-01-16 16:00:00+05:30,28.66,77.3142,257.84,218.2232908716569,39.616709128343075,16,5
2021-01-16 16:00:00+05:30,28.489,77.2938,181.59,219.57569108889768,37.98569108889768,16,5
2021-01-16 16:00:00+05:30,28.543,77.2938,258.32,180.39913948290905,77.92086051709094,16,5
2021-01-16 16:00:00+05:30,28.642,77.1204,205.07,218.6841299309508,13.61412993095081,16,5
2021-01-16 16:00:00+05:30,28.624,77.2632,216.55,190.0378525777187,26.512147422281316,16,5
2021-01-16 16:00:00+05:30,28.507,77.2734,183.13,253.4798637946269,70.34986379462691,16,5
2021-01-16 16:00:00+05:30,28.597,77.1408,184.0,213.5643054844395,29.5643054844395,16,5
2021-01-16 16:00:00+05:30,28.624,77.1306,172.55,236.6502207813537,64.1002207813537,16,5
